gid,pid,play_action,quarter,time_remaining,down,yards_to_go,yardsToEndzone,yards_gained,home_score,away_score,offense_team,defense_team,gametime_remaining,score_diff,home_wins,offense_strength,defense_strength
401437775,4014377753208,"(10:35) (Shotgun) L.Jackson pass short left to I.Likely to CIN 3 for 5 yards (L.Wilson, C.Awuzie).",4,634.0,3,6,8,5,13,10,33,4,634.0,3,1,0.65,0.6666666666666666
401437775,4014377753232,"(9:46) (Shotgun) PENALTY on BLT, Delay of Game, 4 yards, enforced at CIN 3 - No Play.",4,586.0,4,1,3,-4,13,10,33,4,586.0,3,1,0.65,0.6666666666666666
401437775,4014377753255,"(9:46) J.Tucker 25 yard field goal is GOOD, Center-N.Moore, Holder-J.Stout.",4,582.0,4,5,7,25,16,10,33,4,582.0,6,1,0.65,0.6666666666666666
401437775,4014377753289,(9:42) (Shotgun) J.Mixon right tackle to CIN 32 for 7 yards (C.Clark).,4,582.0,1,10,75,7,16,10,4,33,582.0,6,1,0.6666666666666666,0.65
401437775,4014377753310,(8:59) (Shotgun) J.Mixon left end to CIN 42 for 10 yards (G.Stone).,4,539.0,2,3,68,10,16,10,4,33,539.0,6,1,0.6666666666666666,0.65
401437775,4014377753331,(8:16) (Shotgun) J.Burrow pass incomplete short middle to Mi.Thomas (B.Urban).,4,495.0,1,10,23,0,16,10,4,33,495.0,6,1,0.6666666666666666,0.65
401437775,4014377753353,"(8:12) (Shotgun) J.Burrow pass incomplete deep left to J.Chase. PENALTY on BLT-Da.Williams, Defensive Holding, 5 yards, enforced at CIN 42 - No Play.",4,492.0,2,10,58,5,16,10,4,33,492.0,6,1,0.6666666666666666,0.65
401437775,4014377753386,(8:08) S.Perine left guard to BLT 49 for 4 yards (J.Bynes).,4,488.0,1,10,53,4,16,10,4,33,488.0,6,1,0.6666666666666666,0.65
401437775,4014377753407,(7:31) (Shotgun) J.Burrow pass short left to J.Chase to BLT 40 for 9 yards (G.Stone).,4,450.0,2,6,49,9,16,10,4,33,450.0,6,1,0.6666666666666666,0.65
401437775,4014377753431,(6:48) (Shotgun) J.Mixon left tackle to BLT 37 for 3 yards (P.Queen; C.Campbell).,4,408.0,1,10,40,3,16,10,4,33,408.0,6,1,0.6666666666666666,0.65
401437775,4014377753452,(6:08) (Shotgun) J.Burrow pass short left to J.Chase to BLT 31 for 6 yards (M.Humphrey).,4,368.0,2,7,37,6,16,10,4,33,368.0,6,1,0.6666666666666666,0.65
401437775,4014377753486,(5:22) J.Burrow pass short left to T.Boyd to BLT 23 for 8 yards (J.Bynes).,4,322.0,3,1,31,8,16,10,4,33,322.0,6,1,0.6666666666666666,0.65
401437775,4014377753510,(4:39) (Shotgun) J.Mixon left tackle to BLT 18 for 5 yards (B.Urban).,4,278.0,1,10,23,5,16,10,4,33,278.0,6,1,0.6666666666666666,0.65
401437775,4014377753531,(4:01) (Shotgun) J.Burrow pass short middle to J.Mixon to BLT 18 for no gain (M.Harrison).,4,240.0,2,5,18,0,16,10,4,33,240.0,6,1,0.6666666666666666,0.65
401437775,4014377753555,(3:21) (Shotgun) J.Burrow pass short left to J.Chase to BLT 5 for 13 yards (M.Humphrey).,4,200.0,3,5,18,13,16,10,4,33,200.0,6,1,0.6666666666666666,0.65
401437775,4014377753579,(2:40) (Shotgun) J.Mixon left guard to BLT 1 for 4 yards (C.Clark; O.Oweh).,4,159.0,1,5,5,4,16,10,4,33,159.0,6,1,0.6666666666666666,0.65
401437775,4014377753590,Two-Minute Warning,4,120.0,2,1,1,0,16,10,4,33,120.0,6,1,0.6666666666666666,0.65
401437775,4014377753600,"Joe Burrow 1 Yd Rush E.McPherson extra point is GOOD, Center-C.Adomitis, Holder-K.Huber.",4,118.0,2,1,1,1,16,17,4,33,118.0,-1,1,0.6666666666666666,0.65
401437775,4014377753660,(1:58) (Shotgun) L.Jackson pass short right to M.Andrews to BLT 32 for 7 yards (M.Hilton).,4,117.0,1,10,75,7,16,17,33,4,117.0,-1,1,0.65,0.6666666666666666
401437775,4014377753688,"(1:38) (No Huddle, Shotgun) L.Jackson pass short right to M.Andrews to BLT 40 for 8 yards (V.Bell; G.Pratt).",4,74.0,2,3,68,8,16,17,33,4,74.0,-1,1,0.65,0.6666666666666666
401437775,4014377753712,"(1:15) (No Huddle, Shotgun) L.Jackson scrambles up the middle to BLT 45 for 5 yards (L.Wilson). PENALTY on CIN, Defensive Too Many Men on Field, 5 yards, enforced at BLT 40 - No Play.",4,74.0,1,10,60,5,16,17,33,4,74.0,-1,1,0.65,0.6666666666666666
401437775,4014377753723,Timeout #1 by BLT at 01:10.,4,70.0,2,5,55,0,16,17,33,4,70.0,-1,1,0.65,0.6666666666666666
401437775,4014377753733,(1:10) (Shotgun) L.Jackson up the middle to CIN 36 for 19 yards (S.Hubbard).,4,70.0,1,5,55,19,16,17,33,4,70.0,-1,1,0.65,0.6666666666666666
401437775,4014377753784,Timeout #1 by CIN at 00:56.,4,56.0,1,10,37,0,16,17,33,4,56.0,-1,1,0.65,0.6666666666666666
401437775,4014377753791,(:56) (Shotgun) K.Drake left tackle to CIN 32 for 4 yards (G.Pratt).,4,56.0,1,10,36,4,16,17,33,4,56.0,-1,1,0.65,0.6666666666666666
401437775,4014377753802,Timeout #2 by CIN at 00:52.,4,52.0,2,6,32,0,16,17,33,4,52.0,-1,1,0.65,0.6666666666666666
401437775,4014377753812,(:52) (Shotgun) L.Jackson up the middle to CIN 28 for 4 yards (J.Tupou; B.Hill).,4,52.0,2,6,32,4,16,17,33,4,52.0,-1,1,0.65,0.6666666666666666
401437775,4014377753826,Timeout #3 by CIN at 00:46.,4,46.0,3,2,28,0,16,17,33,4,46.0,-1,1,0.65,0.6666666666666666
401437775,4014377753840,(:46) (Shotgun) L.Jackson up the middle to CIN 25 for 3 yards (C.Sample).,4,46.0,3,2,28,3,16,17,33,4,46.0,-1,1,0.65,0.6666666666666666
401437775,4014377753854,Timeout #1 by BLT at 00:03.,4,3.0,1,10,25,0,16,17,33,4,3.0,-1,1,0.65,0.6666666666666666
401437775,4014377753868,"(:03) J.Tucker 43 yard field goal is GOOD, Center-N.Moore, Holder-J.Stout.",4,0.0,1,10,25,43,19,17,33,4,0.0,2,1,0.65,0.6666666666666666
401437776,40143777657,(15:00) J.Jacobs left tackle to LV 28 for 3 yards (D.Harris).,1,900.0,1,10,75,3,0,0,13,12,3600.0,0,1,0.5454545454545454,0.7391304347826086
401437776,40143777678,"(14:22) J.Jacobs left end to LV 31 for 3 yards (G.Karlaftis). PENALTY on LV-J.Eluemunor, Chop Block, 14 yards, enforced at LV 28 - No Play.",1,861.0,2,7,72,-14,0,0,13,12,3561.0,0,1,0.5454545454545454,0.7391304347826086
401437776,401437776110,(13:54) (Shotgun) D.Carr pass incomplete deep right to M.Hollins.,1,833.0,2,21,77,0,0,0,13,12,3533.0,0,1,0.5454545454545454,0.7391304347826086
401437776,401437776132,(13:46) (Shotgun) D.Carr pass short left to B.Bolden to LV 26 for 12 yards (R.Fenton; B.Cook).,1,825.0,3,21,86,12,0,0,13,12,3525.0,0,1,0.5454545454545454,0.7391304347826086
401437776,401437776156,"(13:05) A.Cole punts 60 yards to KC 14, Center-T.Sieg. S.Moore to KC 21 for 7 yards (M.Hollins; C.Ferrell).",1,785.0,4,9,74,7,0,0,13,12,3485.0,0,1,0.5454545454545454,0.7391304347826086
401437776,401437776181,(12:50) (Shotgun) C.Edwards-Helaire up the middle to KC 23 for 2 yards (C.Jones).,1,770.0,1,10,79,2,0,0,12,13,3470.0,0,1,0.7391304347826086,0.5454545454545454
401437776,401437776202,(12:14) (Shotgun) P.Mahomes pass incomplete short right to N.Gray (T.Moehrig).,1,734.0,2,8,67,0,0,0,12,13,3434.0,0,1,0.7391304347826086,0.5454545454545454
401437776,401437776224,(12:07) (Shotgun) P.Mahomes sacked at KC 10 for -13 yards (M.Crosby).,1,727.0,3,8,77,-13,0,0,12,13,3427.0,0,1,0.7391304347826086,0.5454545454545454
401437776,401437776243,"(11:32) T.Townsend punts 60 yards to LV 30, Center-J.Winchester. K.Cole to LV 33 for 3 yards (C.Lammons).",1,691.0,4,21,90,3,0,0,12,13,3391.0,0,1,0.7391304347826086,0.5454545454545454
401437776,401437776268,(11:19) D.Carr sacked at LV 26 for -7 yards (sack split by G.Karlaftis and F.Clark).,1,679.0,1,10,67,-7,0,0,13,12,3379.0,0,1,0.5454545454545454,0.7391304347826086
401437776,401437776287,(10:39) D.Carr pass short left to J.Jacobs to LV 40 for 14 yards (N.Bolton).,1,637.0,2,17,74,14,0,0,13,12,3337.0,0,1,0.5454545454545454,0.7391304347826086
401437776,401437776311,"(9:56) J.Jacobs right end to LV 43 for 3 yards (C.Jones). PENALTY on LV-J.Eluemunor, Illegal Block Above the Waist, 10 yards, enforced at LV 40 - No Play.",1,596.0,3,3,60,-10,0,0,13,12,3296.0,0,1,0.5454545454545454,0.7391304347826086
401437776,401437776343,(9:26) (Shotgun) D.Carr pass short left to B.Bolden to LV 42 for 12 yards (N.Bolton; L.Sneed) [F.Clark].,1,565.0,3,13,70,12,0,0,13,12,3265.0,0,1,0.5454545454545454,0.7391304347826086
401437776,401437776367,"(8:36) D.Carr pass deep middle to D.Adams for 58 yards, TOUCHDOWN.D.Carlson extra point is GOOD, Center-T.Sieg, Holder-A.Cole.",1,507.0,4,1,58,58,0,7,13,12,3207.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776423,(8:27) (Shotgun) P.Mahomes pass short right to Ju.Watson to KC 35 for 10 yards (J.Abram).,1,507.0,1,10,75,10,0,7,12,13,3207.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776447,(7:51) (Shotgun) P.Mahomes pass short left to M.Hardman to KC 42 for 7 yards (A.Robertson; N.Hobbs).,1,471.0,1,10,65,7,0,7,12,13,3171.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776471,(7:18) (Shotgun) P.Mahomes pass short middle to T.Kelce to KC 46 for 4 yards (D.Perryman).,1,438.0,2,3,58,4,0,7,12,13,3138.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776495,(6:45) (Shotgun) C.Edwards-Helaire left guard to KC 46 for no gain (M.Crosby).,1,405.0,1,10,54,0,0,7,12,13,3105.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776516,(6:12) (Shotgun) P.Mahomes pass short right to M.Valdes-Scantling pushed ob at LV 43 for 11 yards (N.Hobbs).,1,370.0,2,10,54,11,0,7,12,13,3070.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776531,Timeout #1 by KC at 05:41.,1,341.0,1,10,43,0,0,7,12,13,3041.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776545,(5:41) (Shotgun) P.Mahomes scrambles right guard to LV 39 for 4 yards (D.Deablo).,1,341.0,1,10,43,4,0,7,12,13,3041.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776573,(5:01) (Shotgun) P.Mahomes scrambles right tackle to LV 23 for 16 yards (N.Hobbs).,1,301.0,2,6,39,16,0,7,12,13,3001.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776594,(4:20) (Shotgun) P.Mahomes pass incomplete short left to J.Smith-Schuster.,1,260.0,1,10,23,0,0,7,12,13,2960.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776616,(4:16) (Shotgun) P.Mahomes pass incomplete short left to J.Smith-Schuster (R.Ya-Sin).,1,256.0,2,10,69,0,0,7,12,13,2956.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776638,(4:11) (Shotgun) P.Mahomes pass incomplete short middle [J.Abram].,1,251.0,3,10,69,0,0,7,12,13,2951.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776660,"(4:07) M.Wright 41 yard field goal is No Good, Wide Right, Center-J.Winchester, Holder-T.Townsend.",1,247.0,4,10,23,41,0,7,12,13,2947.0,-7,1,0.7391304347826086,0.5454545454545454
401437776,401437776681,(4:03) J.Jacobs right guard to LV 36 for 5 yards (N.Bolton).,1,243.0,1,10,69,5,0,7,13,12,2943.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776702,(3:29) J.Jacobs left guard to LV 37 for 1 yard (L.Chenal).,1,209.0,2,5,64,1,0,7,13,12,2909.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776723,(2:47) D.Carr pass short middle to H.Renfrow to LV 42 for 5 yards (L.Sneed).,1,167.0,3,4,63,5,0,7,13,12,2867.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776747,(2:06) J.Jacobs up the middle to KC 49 for 9 yards (Ja.Watson; J.Thornhill).,1,126.0,1,10,58,9,0,7,13,12,2826.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776768,"(1:26) J.Jacobs left guard to KC 48 for 1 yard (K.Saunders, L.Sneed).",1,86.0,2,1,49,1,0,7,13,12,2786.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776789,(:56) T.Munford reported in as eligible.  J.Jacobs left end to KC 47 for 1 yard (K.Saunders; D.Harris).,1,55.0,1,10,48,1,0,7,13,12,2755.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776812,(:12) D.Carr pass short right to J.Johnson pushed ob at KC 42 for 5 yards (D.Harris).,1,12.0,2,9,47,5,0,7,13,12,2712.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776860,"(15:00) (Shotgun) D.Carr pass incomplete deep right to D.Adams. PENALTY on KC-R.Fenton, Defensive Pass Interference, 25 yards, enforced at KC 42 - No Play.",2,900.0,3,4,42,25,0,7,13,12,2700.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776893,(14:55) (Shotgun) Z.White left end to KC 24 for -7 yards (F.Clark).,2,895.0,1,10,17,-7,0,7,13,12,2695.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776914,"(14:14) (Shotgun) D.Carr pass incomplete deep left to D.Adams. PENALTY on KC-Ja.Watson, Defensive Pass Interference, 23 yards, enforced at KC 24 - No Play.",2,854.0,2,17,24,23,0,7,13,12,2654.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776947,(14:08) D.Carr pass incomplete short right to M.Hollins.,2,848.0,1,1,65,0,0,7,13,12,2648.0,-7,1,0.5454545454545454,0.7391304347826086
401437776,401437776969,"Josh Jacobs 1 Yd Rush D.Carlson extra point is GOOD, Center-T.Sieg, Holder-A.Cole.",2,840.0,2,1,1,1,0,14,13,12,2640.0,-14,1,0.5454545454545454,0.7391304347826086
401437776,4014377761022,"(14:00) I.Pacheco left end to KC 25 for no gain (C.Jones, D.Deablo).",2,840.0,1,10,75,0,0,14,12,13,2640.0,-14,1,0.7391304347826086,0.5454545454545454
401437776,4014377761043,(13:22) (Shotgun) P.Mahomes pass short left to T.Kelce to KC 31 for 6 yards (D.Perryman).,2,802.0,2,10,75,6,0,14,12,13,2602.0,-14,1,0.7391304347826086,0.5454545454545454
401437776,4014377761067,(12:39) (Shotgun) P.Mahomes pass incomplete short right to J.McKinnon.,2,759.0,3,4,77,0,0,14,12,13,2559.0,-14,1,0.7391304347826086,0.5454545454545454
401437776,4014377761089,"(12:32) T.Townsend punts 46 yards to LV 23, Center-J.Winchester, fair catch by K.Cole.",2,752.0,4,4,69,0,0,14,12,13,2552.0,-14,1,0.7391304347826086,0.5454545454545454
401437776,4014377761108,(12:25) J.Jacobs right guard to LV 36 for 13 yards (J.Reid).,2,744.0,1,10,77,13,0,14,13,12,2544.0,-14,1,0.5454545454545454,0.7391304347826086
401437776,4014377761129,(11:46) J.Jacobs left guard to KC 43 for 21 yards (J.Reid).,2,706.0,1,10,64,21,0,14,13,12,2506.0,-14,1,0.5454545454545454,0.7391304347826086
401437776,4014377761150,(10:58) D.Carr pass incomplete short left to D.Adams.,2,658.0,1,10,41,0,0,14,13,12,2458.0,-14,1,0.5454545454545454,0.7391304347826086
401437776,4014377761172,(10:54) (Shotgun) D.Carr pass short left to H.Renfrow pushed ob at KC 41 for 2 yards (D.Harris).,2,654.0,2,10,43,2,0,14,13,12,2454.0,-14,1,0.5454545454545454,0.7391304347826086
401437776,4014377761201,(10:16) (Shotgun) D.Carr pass short left to J.Jacobs to KC 34 for 7 yards (N.Bolton).,2,616.0,3,8,41,7,0,14,13,12,2416.0,-14,1,0.5454545454545454,0.7391304347826086
401437776,4014377761213,Timeout #1 by LV at 09:27.,2,567.0,4,10,65,0,0,14,13,12,2367.0,-14,1,0.5454545454545454,0.7391304347826086
401437776,4014377761225,"(9:27) D.Carlson 53 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",2,562.0,4,1,34,53,0,17,13,12,2362.0,-17,1,0.5454545454545454,0.7391304347826086
401437776,4014377761266,(9:22) (Shotgun) P.Mahomes pass incomplete short right to S.Moore [C.Jones].,2,562.0,1,10,66,0,0,17,12,13,2362.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761288,(9:16) (Shotgun) P.Mahomes pass incomplete short right to J.Smith-Schuster.,2,556.0,2,10,23,0,0,17,12,13,2356.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761310,"(9:12) (Shotgun) P.Mahomes pass short middle to M.Valdes-Scantling to KC 43 for 18 yards (N.Hobbs). Penalty on LV-C.Jones, Defensive Offside, declined.",2,552.0,3,10,75,18,0,17,12,13,2352.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761345,(8:44) (Shotgun) P.Mahomes sacked at KC 36 for -7 yards (M.Crosby).,2,524.0,1,10,57,-7,0,17,12,13,2324.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761364,(8:05) (Shotgun) J.McKinnon left end to LV 34 for 30 yards (K.Vickers; N.Hobbs).,2,485.0,2,17,64,30,0,17,12,13,2285.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761385,(7:28) (Shotgun) J.McKinnon left end to LV 25 for 9 yards (D.Perryman; N.Hobbs).,2,447.0,1,10,34,9,0,17,12,13,2247.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761406,(6:53) (Shotgun) J.McKinnon up the middle to LV 23 for 2 yards (B.Nichols; D.Perryman).,2,413.0,2,1,25,2,0,17,12,13,2213.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761427,(6:15) (Shotgun) P.Mahomes pass short middle to M.Valdes-Scantling to LV 9 for 14 yards (J.Abram).,2,375.0,1,10,23,14,0,17,12,13,2175.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761451,(5:36) (Shotgun) P.Mahomes pass short right to M.Hardman to LV 7 for 2 yards (R.Ya-Sin).,2,336.0,1,9,9,2,0,17,12,13,2136.0,-17,1,0.7391304347826086,0.5454545454545454
401437776,4014377761475,"(4:57) (Shotgun) P.Mahomes pass short right to C.Edwards-Helaire for 7 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) P.Mahomes pass short right to C.Edwards-Helaire to LV 1 for 6 yards (B.Martinez).",2,292.0,2,7,7,6,6,17,12,13,2092.0,-11,1,0.7391304347826086,0.5454545454545454
401437776,4014377761500,"Travis Kelce Pass From Patrick Mahomes for 1 Yd M.Wright extra point is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,280.0,3,1,1,1,7,17,12,13,2080.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377761593,(4:40) J.Jacobs up the middle to LV 34 for 9 yards (D.Nnadi; D.Harris).,2,280.0,1,10,75,9,7,17,13,12,2080.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761614,"(3:59) J.Jacobs up the middle to LV 35 for 1 yard (D.Harris). PENALTY on LV-T.Munford, Offensive Holding, 10 yards, enforced at LV 34 - No Play.",2,239.0,2,1,66,-10,7,17,13,12,2039.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761646,(3:35) J.Jacobs right end to LV 29 for 5 yards (L.Chenal).,2,215.0,2,11,76,5,7,17,13,12,2015.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761657,Timeout #2 by LV at 02:54.,2,174.0,3,6,71,0,7,17,13,12,1974.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761667,"(2:54) (Shotgun) D.Carr pass deep left to D.Adams to LV 47 for 18 yards (L.Sneed). FUMBLES (L.Sneed), touched at LV 47, ball out of bounds at LV 44.",2,174.0,3,6,71,18,7,17,13,12,1974.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761703,(2:30) J.Jacobs right end to LV 46 for 2 yards (K.Saunders).,2,148.0,1,10,56,2,7,17,13,12,1948.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761717,Two-Minute Warning,2,120.0,2,8,54,0,7,17,13,12,1920.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761731,(2:00) D.Carr pass short right to J.Jacobs to LV 46 for no gain (N.Bolton).,2,120.0,2,8,54,0,7,17,13,12,1920.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761769,"(1:13) (Shotgun) D.Carr sacked at LV 40 for -6 yards (C.Jones). FUMBLES (C.Jones), RECOVERED by KC-C.Jones at LV 42. PENALTY on KC-C.Jones, Roughing the Passer, 14 yards, enforced at LV 46 - No Play.",2,73.0,3,8,54,14,7,17,13,12,1873.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761799,(1:07) J.Jacobs right tackle to KC 37 for 3 yards (K.Saunders).,2,67.0,1,10,40,3,7,17,13,12,1867.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761820,(:37) (Shotgun) D.Carr pass incomplete deep left to M.Hollins.,2,37.0,2,7,32,0,7,17,13,12,1837.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761842,"(:31) (Shotgun) J.Jacobs up the middle to KC 32 for 5 yards (L.Sneed, B.Cook).",2,31.0,3,7,37,5,7,17,13,12,1831.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761853,Timeout #2 by KC at 00:21.,2,21.0,4,10,65,0,7,17,13,12,1821.0,-10,1,0.5454545454545454,0.7391304347826086
401437776,4014377761863,"(:21) D.Carlson 50 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",2,17.0,4,2,32,50,7,20,13,12,1817.0,-13,1,0.5454545454545454,0.7391304347826086
401437776,4014377761912,"(:17) (Shotgun) P.Mahomes pass short right to J.McKinnon pushed ob at KC 37 for 12 yards (R.Teamer). PENALTY on LV-R.Teamer, Face Mask, 15 yards, enforced at KC 37.",2,17.0,1,10,75,27,7,20,12,13,1817.0,-13,1,0.7391304347826086,0.5454545454545454
401437776,4014377761962,(:12) (Shotgun) P.Mahomes pass incomplete deep left to T.Kelce.,2,12.0,1,10,65,0,7,20,12,13,1812.0,-13,1,0.7391304347826086,0.5454545454545454
401437776,4014377761984,(:07) (Shotgun) P.Mahomes pass short right to J.McKinnon pushed ob at LV 41 for 7 yards (M.Farley).,2,7.0,2,10,48,7,7,20,12,13,1807.0,-13,1,0.7391304347826086,0.5454545454545454
401437776,4014377761999,Timeout #3 by KC at 00:03.,2,3.0,3,10,65,0,7,20,12,13,1803.0,-13,1,0.7391304347826086,0.5454545454545454
401437776,4014377762013,"(:03) M.Wright 59 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,0.0,3,3,41,59,10,20,12,13,1800.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762071,(15:00) (Shotgun) P.Mahomes pass short left to M.Valdes-Scantling to KC 33 for 8 yards (A.Robertson).,3,900.0,1,10,75,8,10,20,12,13,1800.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762100,(14:22) (Shotgun) C.Edwards-Helaire left tackle to KC 36 for 3 yards (C.Jones).,3,862.0,2,2,67,3,10,20,12,13,1762.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762126,(13:48) (Shotgun) P.Mahomes pass short left to C.Edwards-Helaire pushed ob at KC 46 for 10 yards (D.Deablo).,3,828.0,1,10,64,10,10,20,12,13,1728.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762155,(13:18) (Shotgun) C.Edwards-Helaire right guard to KC 48 for 2 yards (D.Perryman).,3,798.0,1,10,54,2,10,20,12,13,1698.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762176,(12:42) (Shotgun) P.Mahomes pass incomplete short right to C.Edwards-Helaire.,3,762.0,2,8,25,0,10,20,12,13,1662.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762198,(12:38) (Shotgun) P.Mahomes pass short right to M.Valdes-Scantling pushed ob at LV 29 for 23 yards (T.Moehrig).,3,758.0,3,8,52,23,10,20,12,13,1658.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762227,(12:11) (Shotgun) J.McKinnon left guard to LV 25 for 4 yards (D.Deablo).,3,731.0,1,10,29,4,10,20,12,13,1631.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762248,"(11:34) (Shotgun) P.Mahomes pass incomplete deep left to M.Hardman. PENALTY on LV-T.Moehrig, Illegal Contact, 5 yards, enforced at LV 25 - No Play.",3,694.0,2,6,25,5,10,20,12,13,1594.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762281,(11:29) C.Edwards-Helaire left guard to LV 18 for 2 yards (N.Farrell).,3,689.0,1,10,20,2,10,20,12,13,1589.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762302,(10:50) (Shotgun) P.Mahomes pass short right to J.Smith-Schuster to LV 5 for 13 yards (A.Robertson).,3,650.0,2,8,18,13,10,20,12,13,1550.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762326,(10:12) (Shotgun) P.Mahomes pass short middle to T.Kelce to LV 4 for 1 yard (C.Jones; D.Deablo).,3,612.0,1,5,5,1,10,20,12,13,1512.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762350,(9:33) (Shotgun) P.Mahomes pass incomplete short left to J.Smith-Schuster.,3,573.0,2,4,65,0,10,20,12,13,1473.0,-10,1,0.7391304347826086,0.5454545454545454
401437776,4014377762372,"Travis Kelce Pass From Patrick Mahomes for 4 Yds M.Wright extra point is GOOD, Center-J.Winchester, Holder-T.Townsend.",3,565.0,3,4,4,4,17,20,12,13,1465.0,-3,1,0.7391304347826086,0.5454545454545454
401437776,4014377762428,"(9:25) (Shotgun) D.Carr pass short right to J.Jacobs ran ob at LV 36 for 11 yards (N.Bolton). PENALTY on LV-M.Hollins, Offensive Pass Interference, 10 yards, enforced at LV 25 - No Play.",3,565.0,1,10,75,-10,17,20,13,12,1465.0,-3,1,0.5454545454545454,0.7391304347826086
401437776,4014377762468,"(8:55) (Shotgun) PENALTY on LV, Delay of Game, 5 yards, enforced at LV 15 - No Play.",3,565.0,1,20,85,-5,17,20,13,12,1465.0,-3,1,0.5454545454545454,0.7391304347826086
401437776,4014377762491,(8:38) (Shotgun) D.Carr pass short right to J.Horsted to LV 16 for 6 yards (D.Harris).,3,518.0,1,25,90,6,17,20,13,12,1418.0,-3,1,0.5454545454545454,0.7391304347826086
401437776,4014377762515,"(7:54) (Shotgun) D.Carr pass incomplete short left. PENALTY on LV-D.Carr, Intentional Grounding, 8 yards, enforced at LV 16.",3,474.0,2,19,84,-8,17,20,13,12,1374.0,-3,1,0.5454545454545454,0.7391304347826086
401437776,4014377762548,(7:48) (Shotgun) B.Bolden right end to LV 13 for 5 yards (N.Bolton).,3,467.0,3,27,92,5,17,20,13,12,1367.0,-3,1,0.5454545454545454,0.7391304347826086
401437776,4014377762569,"(7:15) A.Cole punts 44 yards to KC 43, Center-T.Sieg, downed by LV-J.Guidry.",3,435.0,4,22,87,0,17,20,13,12,1335.0,-3,1,0.5454545454545454,0.7391304347826086
